timestamp,plant,line,machine_id,part_id,batch_id,shift,operator_id,temperature,pressure,torque,welding_current,cycle_time,energy_kwh,defect
2026-05-22 20:00,Pune Plant,Line 3,M034,P051,BX1465,Night,O286,75.5,4.7,19.2,0,58.9,14.9,0
2026-05-22 08:00,Chennai Plant,Line 1,M035,P045,BX1466,Day,O185,75.1,4.4,25.8,0,55.7,13.6,0
2026-05-22 20:00,Chennai Plant,Line 1,M035,P045,BX1466,Night,O285,74.2,4.0,25.9,0,57.8,12.0,0
2026-05-22 08:00,Chennai Plant,Line 1,M036,P045,BX1467,Day,O186,74.7,4.0,25.6,0,56.6,14.4,0
2026-05-22 20:00,Chennai Plant,Line 1,M036,P045,BX1467,Night,O286,76.5,4.3,25.0,0,59.0,11.9,0
2026-05-23 08:00,Pune Plant,Line 2,M001,P001,BX1468,Day,O190,74.0,3.9,25.0,0,52.6,13.6,0
2026-05-23 20:00,Pune Plant,Line 2,M001,P001,BX1468,Night,O290,72.1,4.8,23.3,0,63.8,12.4,0
2026-05-23 08:00,Pune Plant,Line 2,M002,P001,BX1469,Day,O191,73.9,4.2,20.0,0,49.6,11.3,0
2026-05-23 20:00,Pune Plant,Line 2,M002,P001,BX1469,Night,O291,75.2,4.6,25.4,0,59.8,11.2,0
2026-05-23 08:00,Pune Plant,Line 2,M003,P001,BX1470,Day,O192,72.0,4.7,21.4,0,52.1,11.3,0
2026-05-23 20:00,Pune Plant,Line 2,M003,P001,BX1470,Night,O292,74.1,4.5,25.3,0,54.7,12.8,0
2026-05-23 08:00,Pune Plant,Line 2,M004,P001,BX1471,Day,O193,75.5,4.0,24.5,0,58.0,13.6,0
2026-05-23 20:00,Pune Plant,Line 2,M004,P001,BX1471,Night,O293,73.3,4.1,23.9,0,58.4,13.5,0
2026-05-23 08:00,Pune Plant,Line 3,M005,P002,BX1472,Day,O190,75.9,4.8,25.7,183.6,63.3,13.0,0
2026-05-23 20:00,Pune Plant,Line 3,M005,P002,BX1472,Night,O290,73.5,4.5,25.9,185.9,56.3,11.8,1
2026-05-23 08:00,Pune Plant,Line 3,M006,P002,BX1473,Day,O191,72.1,4.7,19.8,182.7,59.2,11.2,0
2026-05-23 20:00,Pune Plant,Line 3,M006,P002,BX1473,Night,O291,72.8,4.4,20.9,183.9,61.8,13.5,0
2026-05-23 08:00,Pune Plant,Line 3,M007,P002,BX1474,Day,O192,72.5,4.6,22.0,182.0,53.4,13.3,0
2026-05-23 20:00,Pune Plant,Line 3,M007,P002,BX1474,Night,O292,74.3,4.1,19.5,188.8,49.5,11.5,1
2026-05-23 08:00,Pune Plant,Line 3,M008,P002,BX1475,Day,O193,76.0,4.3,26.6,184.8,57.0,14.7,1
2026-05-23 20:00,Pune Plant,Line 3,M008,P002,BX1475,Night,O293,77.5,4.3,21.1,186.9,49.6,14.0,0
2026-05-23 08:00,Pune Plant,Line 4,M009,P007,BX1476,Day,O190,73.3,4.0,26.8,0,51.1,12.9,1
2026-05-23 20:00,Pune Plant,Line 4,M009,P007,BX1476,Night,O290,74.5,4.7,23.1,0,58.5,14.0,0
2026-05-23 08:00,Pune Plant,Line 4,M010,P007,BX1477,Day,O191,72.7,4.4,23.6,0,60.9,15.2,0
2026-05-23 20:00,Pune Plant,Line 4,M010,P007,BX1477,Night,O291,75.5,4.4,19.4,0,52.9,14.4,0
2026-05-23 08:00,Pune Plant,Line 4,M011,P007,BX1478,Day,O192,75.5,4.7,24.0,0,49.1,11.8,0
2026-05-23 20:00,Pune Plant,Line 4,M011,P007,BX1478,Night,O292,75.0,4.6,21.2,0,55.8,12.2,0
2026-05-23 08:00,Pune Plant,Line 4,M012,P007,BX1479,Day,O193,71.9,4.8,19.9,0,61.5,14.5,0
2026-05-23 20:00,Pune Plant,Line 4,M012,P007,BX1479,Night,O293,75.2,4.7,20.1,0,55.8,15.0,0
2026-05-23 08:00,Chennai Plant,Line 1,M013,P003,BX1480,Day,O190,70.1,4.8,25.4,0,63.8,14.5,0
2026-05-23 20:00,Chennai Plant,Line 1,M013,P003,BX1480,Night,O290,76.5,4.7,25.6,0,60.5,11.2,0
2026-05-23 08:00,Chennai Plant,Line 1,M014,P003,BX1481,Day,O191,71.8,4.1,23.0,0,50.0,13.2,0
2026-05-23 20:00,Chennai Plant,Line 1,M014,P003,BX1481,Night,O291,75.3,4.3,25.0,0,52.3,12.1,0
2026-05-23 08:00,Chennai Plant,Line 1,M015,P003,BX1482,Day,O192,72.4,4.6,22.6,0,50.4,14.2,0
2026-05-23 20:00,Chennai Plant,Line 1,M015,P003,BX1482,Night,O292,75.6,4.5,19.9,0,51.9,14.7,0
2026-05-23 08:00,Chennai Plant,Line 1,M016,P003,BX1483,Day,O193,75.2,4.8,20.5,0,51.0,12.2,0
2026-05-23 20:00,Chennai Plant,Line 1,M016,P003,BX1483,Night,O293,73.0,3.9,21.1,0,51.6,14.9,0
2026-05-23 08:00,Chennai Plant,Line 2,M017,P004,BX1484,Day,O190,75.4,4.5,24.8,0,55.9,11.0,0
2026-05-23 20:00,Chennai Plant,Line 2,M017,P004,BX1484,Night,O290,76.5,4.0,19.5,0,59.3,14.8,0
2026-05-23 08:00,Chennai Plant,Line 2,M018,P004,BX1485,Day,O191,71.6,4.4,20.3,0,60.7,14.8,0
2026-05-23 20:00,Chennai Plant,Line 2,M018,P004,BX1485,Night,O291,75.9,4.0,22.9,0,50.5,13.9,0
2026-05-23 08:00,Chennai Plant,Line 2,M019,P004,BX1486,Day,O192,70.9,4.6,23.4,0,57.8,14.3,0
2026-05-23 20:00,Chennai Plant,Line 2,M019,P004,BX1486,Night,O292,74.8,4.6,26.9,0,57.6,11.9,0
2026-05-23 08:00,Chennai Plant,Line 2,M020,P004,BX1487,Day,O193,71.1,4.0,23.0,0,51.2,12.3,0
2026-05-23 20:00,Chennai Plant,Line 2,M020,P004,BX1487,Night,O293,73.6,4.7,24.2,0,55.3,11.5,0
2026-05-23 08:00,Chennai Plant,Line 5,M021,P031,BX1488,Day,O190,75.0,3.9,20.5,0,55.5,14.1,0
2026-05-23 20:00,Chennai Plant,Line 5,M021,P031,BX1488,Night,O290,73.3,4.3,20.2,0,59.4,11.8,0
2026-05-23 08:00,Chennai Plant,Line 5,M022,P031,BX1489,Day,O191,75.6,4.0,19.3,0,60.7,12.1,0
2026-05-23 20:00,Chennai Plant,Line 5,M022,P031,BX1489,Night,O291,77.4,4.3,20.1,0,51.9,15.3,0
2026-05-23 08:00,Chennai Plant,Line 5,M023,P031,BX1490,Day,O192,73.5,3.9,22.7,0,49.5,11.4,0
2026-05-23 20:00,Chennai Plant,Line 5,M023,P031,BX1490,Night,O292,73.5,4.2,25.4,0,49.4,13.1,0
2026-05-23 08:00,Chennai Plant,Line 5,M024,P031,BX1491,Day,O193,73.7,4.0,25.0,0,55.8,11.7,0
2026-05-23 20:00,Chennai Plant,Line 5,M024,P031,BX1491,Night,O293,72.7,4.4,22.0,0,56.6,15.0,0
2026-05-23 08:00,Manesar Plant,Line 1,M025,P009,BX1492,Day,O190,73.9,4.3,20.5,217.1,53.7,15.1,0
2026-05-23 20:00,Manesar Plant,Line 1,M025,P009,BX1492,Night,O290,76.6,4.6,25.3,223.0,51.5,14.6,1
2026-05-23 08:00,Manesar Plant,Line 1,M026,P009,BX1493,Day,O191,75.8,4.3,19.1,218.5,49.8,15.4,0
2026-05-23 20:00,Manesar Plant,Line 1,M026,P009,BX1493,Night,O291,77.0,4.6,21.3,221.7,51.8,11.6,0
2026-05-23 08:00,Manesar Plant,Line 1,M027,P009,BX1494,Day,O192,73.9,3.9,21.7,218.3,60.3,11.6,0
2026-05-23 20:00,Manesar Plant,Line 1,M027,P009,BX1494,Night,O292,76.4,4.7,24.8,220.5,61.3,14.6,0
2026-05-23 08:00,Manesar Plant,Line 1,M028,P009,BX1495,Day,O193,72.8,4.1,23.9,219.3,58.6,12.6,0
2026-05-23 20:00,Manesar Plant,Line 1,M028,P009,BX1495,Night,O293,72.6,4.7,22.8,217.9,61.3,14.2,0
2026-05-23 08:00,Manesar Plant,Line 2,M029,P028,BX1496,Day,O190,70.1,4.8,20.1,0,61.4,12.6,0
2026-05-23 20:00,Manesar Plant,Line 2,M029,P028,BX1496,Night,O290,75.2,4.0,19.3,0,57.6,11.5,0
2026-05-23 08:00,Manesar Plant,Line 2,M030,P028,BX1497,Day,O191,75.7,4.4,26.4,0,61.1,13.4,0
2026-05-23 20:00,Manesar Plant,Line 2,M030,P028,BX1497,Night,O291,74.4,4.6,21.3,0,57.0,12.9,0
2026-05-23 08:00,Manesar Plant,Line 2,M031,P028,BX1498,Day,O192,72.9,4.3,26.0,0,59.1,11.6,0
2026-05-23 20:00,Manesar Plant,Line 2,M031,P028,BX1498,Night,O292,74.8,4.8,26.3,0,53.0,13.1,0
2026-05-23 08:00,Manesar Plant,Line 2,M032,P028,BX1499,Day,O193,70.1,4.6,22.5,0,63.6,15.4,0
2026-05-23 20:00,Manesar Plant,Line 2,M032,P028,BX1499,Night,O293,72.7,3.9,21.3,0,51.0,13.0,0
2026-05-23 08:00,Pune Plant,Line 3,M033,P051,BX1500,Day,O190,70.3,4.3,24.9,0,63.0,14.5,0
2026-05-23 20:00,Pune Plant,Line 3,M033,P051,BX1500,Night,O290,77.7,4.1,23.9,0,50.9,11.9,0
2026-05-23 08:00,Pune Plant,Line 3,M034,P051,BX1501,Day,O191,72.0,4.1,23.3,0,53.1,15.3,0
2026-05-23 20:00,Pune Plant,Line 3,M034,P051,BX1501,Night,O291,72.2,4.0,20.8,0,55.2,12.2,0
2026-05-23 08:00,Chennai Plant,Line 1,M035,P045,BX1502,Day,O190,71.1,4.5,19.1,0,51.5,14.3,0
2026-05-23 20:00,Chennai Plant,Line 1,M035,P045,BX1502,Night,O290,75.0,4.7,20.2,0,62.5,11.0,1
2026-05-23 08:00,Chennai Plant,Line 1,M036,P045,BX1503,Day,O191,71.2,4.1,19.5,0,56.8,12.1,1
2026-05-23 20:00,Chennai Plant,Line 1,M036,P045,BX1503,Night,O291,73.8,4.5,22.2,0,50.7,11.0,0
2026-05-24 08:00,Pune Plant,Line 2,M001,P001,BX1504,Day,O195,73.1,4.4,25.2,0,50.8,11.5,0
2026-05-24 20:00,Pune Plant,Line 2,M001,P001,BX1504,Night,O295,76.8,3.9,26.6,0,54.8,14.4,0
2026-05-24 08:00,Pune Plant,Line 2,M002,P001,BX1505,Day,O196,73.8,4.6,20.1,0,63.0,14.3,0
2026-05-24 20:00,Pune Plant,Line 2,M002,P001,BX1505,Night,O296,75.5,4.4,25.2,0,60.1,13.8,0
2026-05-24 08:00,Pune Plant,Line 2,M003,P001,BX1506,Day,O197,72.3,4.4,24.9,0,63.8,15.3,0
2026-05-24 20:00,Pune Plant,Line 2,M003,P001,BX1506,Night,O297,77.7,4.7,23.4,0,52.9,12.1,0
2026-05-24 08:00,Pune Plant,Line 2,M004,P001,BX1507,Day,O198,70.3,4.7,25.5,0,56.7,14.1,0
2026-05-24 20:00,Pune Plant,Line 2,M004,P001,BX1507,Night,O298,73.5,4.0,19.8,0,63.3,11.4,0
2026-05-24 08:00,Pune Plant,Line 3,M005,P002,BX1508,Day,O195,70.6,4.7,21.5,185.0,54.5,12.2,1
2026-05-24 20:00,Pune Plant,Line 3,M005,P002,BX1508,Night,O295,75.0,4.6,26.7,182.9,51.8,12.2,0
2026-05-24 08:00,Pune Plant,Line 3,M006,P002,BX1509,Day,O196,75.1,3.9,21.9,182.9,55.2,11.1,0
2026-05-24 20:00,Pune Plant,Line 3,M006,P002,BX1509,Night,O296,73.9,4.7,23.9,182.5,59.6,14.9,0
2026-05-24 08:00,Pune Plant,Line 3,M007,P002,BX1510,Day,O197,72.6,4.0,19.4,182.2,62.2,14.2,0
2026-05-24 20:00,Pune Plant,Line 3,M007,P002,BX1510,Night,O297,76.9,4.5,23.3,186.4,62.8,13.9,1
2026-05-24 08:00,Pune Plant,Line 3,M008,P002,BX1511,Day,O198,73.1,4.4,25.1,186.8,62.4,11.6,1
2026-05-24 20:00,Pune Plant,Line 3,M008,P002,BX1511,Night,O298,75.2,4.4,19.6,182.6,51.0,12.0,0
2026-05-24 08:00,Pune Plant,Line 4,M009,P007,BX1512,Day,O195,75.5,4.5,20.5,0,63.3,12.0,0
2026-05-24 20:00,Pune Plant,Line 4,M009,P007,BX1512,Night,O295,78.0,3.9,21.4,0,50.4,14.5,0
2026-05-24 08:00,Pune Plant,Line 4,M010,P007,BX1513,Day,O196,75.7,4.4,21.7,0,59.3,15.2,0
2026-05-24 20:00,Pune Plant,Line 4,M010,P007,BX1513,Night,O296,75.8,4.6,26.8,0,49.3,14.0,0
2026-05-24 08:00,Pune Plant,Line 4,M011,P007,BX1514,Day,O197,75.4,4.0,19.3,0,51.6,11.2,0
2026-05-24 20:00,Pune Plant,Line 4,M011,P007,BX1514,Night,O297,74.6,3.9,19.7,0,56.8,13.1,0
2026-05-24 08:00,Pune Plant,Line 4,M012,P007,BX1515,Day,O198,70.2,4.6,25.0,0,63.8,11.6,0
2026-05-24 20:00,Pune Plant,Line 4,M012,P007,BX1515,Night,O298,76.4,4.7,22.4,0,50.9,13.9,0
2026-05-24 08:00,Chennai Plant,Line 1,M013,P003,BX1516,Day,O195,71.6,4.4,22.0,0,55.4,14.4,0
2026-05-24 20:00,Chennai Plant,Line 1,M013,P003,BX1516,Night,O295,73.3,4.6,26.1,0,60.3,12.4,0
2026-05-24 08:00,Chennai Plant,Line 1,M014,P003,BX1517,Day,O196,74.4,4.8,21.4,0,51.2,13.0,0
2026-05-24 20:00,Chennai Plant,Line 1,M014,P003,BX1517,Night,O296,77.9,4.7,21.4,0,49.4,13.8,0
2026-05-24 08:00,Chennai Plant,Line 1,M015,P003,BX1518,Day,O197,72.0,3.9,23.0,0,58.4,11.9,0
2026-05-24 20:00,Chennai Plant,Line 1,M015,P003,BX1518,Night,O297,76.4,4.3,20.2,0,57.4,12.9,0
2026-05-24 08:00,Chennai Plant,Line 1,M016,P003,BX1519,Day,O198,72.9,4.3,20.4,0,60.4,14.4,0
2026-05-24 20:00,Chennai Plant,Line 1,M016,P003,BX1519,Night,O298,72.8,4.3,26.6,0,63.8,13.3,0
2026-05-24 08:00,Chennai Plant,Line 2,M017,P004,BX1520,Day,O195,75.1,4.5,22.1,0,59.5,12.8,0
2026-05-24 20:00,Chennai Plant,Line 2,M017,P004,BX1520,Night,O295,72.9,4.0,26.9,0,58.3,13.0,0
2026-05-24 08:00,Chennai Plant,Line 2,M018,P004,BX1521,Day,O196,76.0,4.7,22.5,0,53.0,13.8,0
2026-05-24 20:00,Chennai Plant,Line 2,M018,P004,BX1521,Night,O296,74.8,4.6,24.3,0,58.6,12.6,0
2026-05-24 08:00,Chennai Plant,Line 2,M019,P004,BX1522,Day,O197,70.2,4.8,19.9,0,56.5,13.2,0
2026-05-24 20:00,Chennai Plant,Line 2,M019,P004,BX1522,Night,O297,73.8,4.0,20.9,0,61.2,12.4,0
2026-05-24 08:00,Chennai Plant,Line 2,M020,P004,BX1523,Day,O198,71.8,4.3,24.9,0,51.3,11.5,0
2026-05-24 20:00,Chennai Plant,Line 2,M020,P004,BX1523,Night,O298,72.5,4.6,22.5,0,60.1,12.6,0
2026-05-24 08:00,Chennai Plant,Line 5,M021,P031,BX1524,Day,O195,72.1,4.4,20.4,0,58.9,12.2,0
2026-05-24 20:00,Chennai Plant,Line 5,M021,P031,BX1524,Night,O295,73.7,4.6,25.1,0,59.7,13.2,0
2026-05-24 08:00,Chennai Plant,Line 5,M022,P031,BX1525,Day,O196,71.2,4.4,23.2,0,49.0,14.0,0
2026-05-24 20:00,Chennai Plant,Line 5,M022,P031,BX1525,Night,O296,73.4,4.1,24.4,0,56.5,14.9,0
2026-05-24 08:00,Chennai Plant,Line 5,M023,P031,BX1526,Day,O197,74.8,4.6,23.2,0,61.0,13.4,0
2026-05-24 20:00,Chennai Plant,Line 5,M023,P031,BX1526,Night,O297,78.0,4.3,25.9,0,61.7,14.7,1
2026-05-24 08:00,Chennai Plant,Line 5,M024,P031,BX1527,Day,O198,76.0,4.1,20.3,0,53.7,14.0,0
2026-05-24 20:00,Chennai Plant,Line 5,M024,P031,BX1527,Night,O298,73.7,4.6,20.5,0,50.8,12.8,0
2026-05-24 08:00,Manesar Plant,Line 1,M025,P009,BX1528,Day,O195,71.9,4.6,23.2,217.0,56.5,11.5,0
2026-05-24 20:00,Manesar Plant,Line 1,M025,P009,BX1528,Night,O295,76.4,4.7,22.1,222.9,49.9,14.1,1
2026-05-24 08:00,Manesar Plant,Line 1,M026,P009,BX1529,Day,O196,70.6,4.3,25.6,220.7,49.7,11.4,0
2026-05-24 20:00,Manesar Plant,Line 1,M026,P009,BX1529,Night,O296,73.7,4.7,20.7,222.5,50.8,11.5,0
2026-05-24 08:00,Manesar Plant,Line 1,M027,P009,BX1530,Day,O197,74.1,4.6,23.7,219.8,55.2,14.5,0
2026-05-24 20:00,Manesar Plant,Line 1,M027,P009,BX1530,Night,O297,72.6,4.5,22.1,222.6,63.1,14.1,0
2026-05-24 08:00,Manesar Plant,Line 1,M028,P009,BX1531,Day,O198,73.7,4.6,19.4,222.6,58.7,14.8,1
2026-05-24 20:00,Manesar Plant,Line 1,M028,P009,BX1531,Night,O298,75.8,4.6,21.6,221.0,50.8,11.9,1
2026-05-24 08:00,Manesar Plant,Line 2,M029,P028,BX1532,Day,O195,72.6,4.1,23.2,0,49.3,15.2,0
2026-05-24 20:00,Manesar Plant,Line 2,M029,P028,BX1532,Night,O295,75.3,4.5,25.7,0,49.1,11.6,0
2026-05-24 08:00,Manesar Plant,Line 2,M030,P028,BX1533,Day,O196,72.8,4.6,24.7,0,63.2,11.5,0
2026-05-24 20:00,Manesar Plant,Line 2,M030,P028,BX1533,Night,O296,72.2,4.5,19.9,0,63.6,11.7,0
2026-05-24 08:00,Manesar Plant,Line 2,M031,P028,BX1534,Day,O197,75.4,4.5,26.0,0,63.8,12.1,0
2026-05-24 20:00,Manesar Plant,Line 2,M031,P028,BX1534,Night,O297,74.9,4.0,20.6,0,52.4,13.0,0
2026-05-24 08:00,Manesar Plant,Line 2,M032,P028,BX1535,Day,O198,72.5,4.7,26.2,0,61.0,13.5,1
2026-05-24 20:00,Manesar Plant,Line 2,M032,P028,BX1535,Night,O298,76.0,4.5,21.9,0,62.0,13.3,0
2026-05-24 08:00,Pune Plant,Line 3,M033,P051,BX1536,Day,O195,70.1,4.5,24.4,0,61.0,11.6,0
2026-05-24 20:00,Pune Plant,Line 3,M033,P051,BX1536,Night,O295,77.3,4.8,20.3,0,54.9,11.2,0
2026-05-24 08:00,Pune Plant,Line 3,M034,P051,BX1537,Day,O196,76.0,4.4,25.1,0,61.7,12.2,0
2026-05-24 20:00,Pune Plant,Line 3,M034,P051,BX1537,Night,O296,76.0,3.9,25.4,0,54.3,13.0,0
2026-05-24 08:00,Chennai Plant,Line 1,M035,P045,BX1538,Day,O195,74.1,4.1,25.8,0,54.5,14.4,0
2026-05-24 20:00,Chennai Plant,Line 1,M035,P045,BX1538,Night,O295,77.3,4.0,21.6,0,61.6,15.0,0
2026-05-24 08:00,Chennai Plant,Line 1,M036,P045,BX1539,Day,O196,74.9,4.2,19.0,0,52.3,12.6,0
2026-05-24 20:00,Chennai Plant,Line 1,M036,P045,BX1539,Night,O296,77.9,4.8,24.2,0,62.4,11.7,0
2026-05-25 08:00,Pune Plant,Line 2,M001,P001,BX1540,Day,O100,75.1,4.5,24.6,0,62.0,13.6,0
2026-05-25 20:00,Pune Plant,Line 2,M001,P001,BX1540,Night,O200,73.7,4.7,23.0,0,49.2,15.1,0
2026-05-25 08:00,Pune Plant,Line 2,M002,P001,BX1541,Day,O101,74.4,4.4,25.5,0,53.7,12.0,0
2026-05-25 20:00,Pune Plant,Line 2,M002,P001,BX1541,Night,O201,72.9,4.2,19.6,0,54.5,14.6,0
2026-05-25 08:00,Pune Plant,Line 2,M003,P001,BX1542,Day,O102,73.3,4.2,21.3,0,52.7,14.0,0
2026-05-25 20:00,Pune Plant,Line 2,M003,P001,BX1542,Night,O202,77.6,4.7,20.9,0,50.4,12.5,0
2026-05-25 08:00,Pune Plant,Line 2,M004,P001,BX1543,Day,O103,74.9,4.7,21.2,0,52.9,15.5,0
2026-05-25 20:00,Pune Plant,Line 2,M004,P001,BX1543,Night,O203,74.9,4.6,23.7,0,63.4,12.4,0
2026-05-25 08:00,Pune Plant,Line 3,M005,P002,BX1544,Day,O100,71.5,4.2,25.0,186.5,57.2,11.3,1
2026-05-25 20:00,Pune Plant,Line 3,M005,P002,BX1544,Night,O200,74.7,4.3,25.5,181.8,60.5,13.2,0
2026-05-25 08:00,Pune Plant,Line 3,M006,P002,BX1545,Day,O101,70.6,4.2,20.2,186.1,60.4,14.7,1
2026-05-25 20:00,Pune Plant,Line 3,M006,P002,BX1545,Night,O201,74.8,4.1,22.1,181.9,55.5,14.3,0
2026-05-25 08:00,Pune Plant,Line 3,M007,P002,BX1546,Day,O102,75.9,4.6,22.4,183.4,54.4,13.0,0
2026-05-25 20:00,Pune Plant,Line 3,M007,P002,BX1546,Night,O202,72.2,4.1,25.6,187.9,61.1,14.4,1
2026-05-25 08:00,Pune Plant,Line 3,M008,P002,BX1547,Day,O103,72.9,4.8,25.0,183.9,52.2,13.2,0
2026-05-25 20:00,Pune Plant,Line 3,M008,P002,BX1547,Night,O203,73.8,4.1,19.1,182.1,61.3,14.8,0
2026-05-25 08:00,Pune Plant,Line 4,M009,P007,BX1548,Day,O100,73.0,4.2,22.7,0,49.7,13.5,0
2026-05-25 20:00,Pune Plant,Line 4,M009,P007,BX1548,Night,O200,74.0,4.6,22.2,0,63.7,15.0,0
2026-05-25 08:00,Pune Plant,Line 4,M010,P007,BX1549,Day,O101,71.1,4.4,21.4,0,55.2,12.1,0
2026-05-25 20:00,Pune Plant,Line 4,M010,P007,BX1549,Night,O201,72.1,4.5,22.0,0,56.2,11.3,0
2026-05-25 08:00,Pune Plant,Line 4,M011,P007,BX1550,Day,O102,75.0,4.1,21.7,0,63.5,12.8,0
2026-05-25 20:00,Pune Plant,Line 4,M011,P007,BX1550,Night,O202,74.5,4.0,23.8,0,56.9,14.2,0
2026-05-25 08:00,Pune Plant,Line 4,M012,P007,BX1551,Day,O103,75.0,4.4,22.3,0,49.5,12.2,0
2026-05-25 20:00,Pune Plant,Line 4,M012,P007,BX1551,Night,O203,77.5,4.4,22.1,0,51.6,14.1,0
2026-05-25 08:00,Chennai Plant,Line 1,M013,P003,BX1552,Day,O100,74.7,4.6,21.1,0,49.4,13.4,0
2026-05-25 20:00,Chennai Plant,Line 1,M013,P003,BX1552,Night,O200,77.0,4.6,22.8,0,60.1,15.3,0
2026-05-25 08:00,Chennai Plant,Line 1,M014,P003,BX1553,Day,O101,72.0,4.7,22.4,0,49.1,11.9,0
2026-05-25 20:00,Chennai Plant,Line 1,M014,P003,BX1553,Night,O201,75.9,4.2,22.6,0,56.5,15.0,0
2026-05-25 08:00,Chennai Plant,Line 1,M015,P003,BX1554,Day,O102,73.0,4.2,21.0,0,50.2,14.2,0
2026-05-25 20:00,Chennai Plant,Line 1,M015,P003,BX1554,Night,O202,72.2,4.6,23.2,0,51.7,11.9,0
2026-05-25 08:00,Chennai Plant,Line 1,M016,P003,BX1555,Day,O103,72.4,4.7,22.6,0,49.9,11.8,0
2026-05-25 20:00,Chennai Plant,Line 1,M016,P003,BX1555,Night,O203,77.7,4.0,19.8,0,61.5,14.7,0
2026-05-25 08:00,Chennai Plant,Line 2,M017,P004,BX1556,Day,O100,73.9,4.3,23.9,0,50.6,11.7,0
2026-05-25 20:00,Chennai Plant,Line 2,M017,P004,BX1556,Night,O200,76.7,4.0,26.1,0,53.3,14.8,0
2026-05-25 08:00,Chennai Plant,Line 2,M018,P004,BX1557,Day,O101,72.4,4.4,19.3,0,50.6,12.9,0
2026-05-25 20:00,Chennai Plant,Line 2,M018,P004,BX1557,Night,O201,75.5,4.1,25.9,0,49.4,11.8,0
2026-05-25 08:00,Chennai Plant,Line 2,M019,P004,BX1558,Day,O102,72.5,4.8,23.5,0,50.4,15.4,0
2026-05-25 20:00,Chennai Plant,Line 2,M019,P004,BX1558,Night,O202,73.6,4.5,21.1,0,49.9,13.5,0
2026-05-25 08:00,Chennai Plant,Line 2,M020,P004,BX1559,Day,O103,75.2,4.3,26.1,0,62.8,14.6,0
2026-05-25 20:00,Chennai Plant,Line 2,M020,P004,BX1559,Night,O203,72.5,4.7,22.6,0,62.3,14.1,0
2026-05-25 08:00,Chennai Plant,Line 5,M021,P031,BX1560,Day,O100,75.6,4.2,20.6,0,61.5,11.8,0
2026-05-25 20:00,Chennai Plant,Line 5,M021,P031,BX1560,Night,O200,77.5,4.2,20.8,0,61.1,11.7,0
2026-05-25 08:00,Chennai Plant,Line 5,M022,P031,BX1561,Day,O101,71.7,4.3,26.8,0,49.1,12.0,0
2026-05-25 20:00,Chennai Plant,Line 5,M022,P031,BX1561,Night,O201,75.4,4.6,25.0,0,49.9,15.0,0
2026-05-25 08:00,Chennai Plant,Line 5,M023,P031,BX1562,Day,O102,73.7,4.5,26.9,0,59.5,12.0,0
2026-05-25 20:00,Chennai Plant,Line 5,M023,P031,BX1562,Night,O202,75.6,4.0,24.6,0,56.4,13.4,0
2026-05-25 08:00,Chennai Plant,Line 5,M024,P031,BX1563,Day,O103,70.5,4.7,19.9,0,54.2,11.2,0
2026-05-25 20:00,Chennai Plant,Line 5,M024,P031,BX1563,Night,O203,77.8,4.4,22.4,0,55.5,12.9,0
2026-05-25 08:00,Manesar Plant,Line 1,M025,P009,BX1564,Day,O100,72.4,4.2,20.4,222.2,53.6,15.4,0
2026-05-25 20:00,Manesar Plant,Line 1,M025,P009,BX1564,Night,O200,75.5,4.1,25.0,220.5,59.8,13.3,1
2026-05-25 08:00,Manesar Plant,Line 1,M026,P009,BX1565,Day,O101,73.3,4.2,19.0,221.5,60.3,14.8,0
2026-05-25 20:00,Manesar Plant,Line 1,M026,P009,BX1565,Night,O201,72.1,3.9,19.1,221.3,63.4,14.8,0
2026-05-25 08:00,Manesar Plant,Line 1,M027,P009,BX1566,Day,O102,73.6,4.0,25.2,222.4,63.2,15.0,0
2026-05-25 20:00,Manesar Plant,Line 1,M027,P009,BX1566,Night,O202,73.4,3.9,21.1,220.4,52.4,15.0,0
2026-05-25 08:00,Manesar Plant,Line 1,M028,P009,BX1567,Day,O103,72.1,4.1,20.7,217.1,54.4,11.2,0
2026-05-25 20:00,Manesar Plant,Line 1,M028,P009,BX1567,Night,O203,76.9,4.7,25.4,220.8,50.7,15.0,0
2026-05-25 08:00,Manesar Plant,Line 2,M029,P028,BX1568,Day,O100,71.4,4.2,21.6,0,62.5,12.0,0
2026-05-25 20:00,Manesar Plant,Line 2,M029,P028,BX1568,Night,O200,74.4,4.4,23.4,0,59.4,11.9,0
2026-05-25 08:00,Manesar Plant,Line 2,M030,P028,BX1569,Day,O101,71.2,4.6,20.5,0,61.7,12.8,0
2026-05-25 20:00,Manesar Plant,Line 2,M030,P028,BX1569,Night,O201,73.0,4.3,19.1,0,54.2,14.4,0
2026-05-25 08:00,Manesar Plant,Line 2,M031,P028,BX1570,Day,O102,73.2,4.5,20.0,0,60.8,14.4,0
2026-05-25 20:00,Manesar Plant,Line 2,M031,P028,BX1570,Night,O202,72.5,4.7,19.5,0,60.3,12.8,0
2026-05-25 08:00,Manesar Plant,Line 2,M032,P028,BX1571,Day,O103,75.4,4.5,23.9,0,50.8,12.1,0
2026-05-25 20:00,Manesar Plant,Line 2,M032,P028,BX1571,Night,O203,75.0,4.1,22.8,0,54.6,11.7,0
2026-05-25 08:00,Pune Plant,Line 3,M033,P051,BX1572,Day,O100,75.4,4.2,23.8,0,58.6,13.5,0
